Property URL,MLS ID,Property price (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Bedrooms,Bathrooms,Street address,City,Zip,State,Country
"https://www.zillow.com/homedetails/634-Route-312-Brewster-NY-10509/31929914_zpid/","","409000","03/29/2024","1670","sqft","244.91","0.5","acres","3","2","634 Route 312","Brewster","10509","NY","USA"
"https://www.zillow.com/homedetails/276-Richardsville-Rd-Carmel-NY-10512/31915702_zpid/","","405000","04/19/2024","1660","sqft","243.98","","","3","2","276 Richardsville Road","Carmel","10512","NY","USA"
"https://www.zillow.com/homedetails/89-Baldwin-Place-Rd-Mahopac-NY-10541/31912770_zpid/","","400000","03/26/2024","1240","sqft","322.58","0.8","acres","4","2.5","89 Baldwin Place Rd","Mahopac","10541","NY","USA"
"https://www.zillow.com/homedetails/99-Walnut-Rd-Lake-Peekskill-NY-10537/58410212_zpid/","","400000","03/14/2024","1100","sqft","363.64","5410","sqft","3","2","99 Walnut Road","Lake Peekskill","10537","NY","USA"
"https://www.zillow.com/homedetails/29-Fairville-Rd-Patterson-NY-12563/31919730_zpid/","","390000","04/05/2024","1160","sqft","336.21","0.26","acres","2","2","29 Fairville Road","Patterson","12563","NY","USA"
"https://www.zillow.com/homedetails/41-Chappaqua-Rd-Carmel-NY-10512/31914736_zpid/","","381250","03/19/2024","1300","sqft","293.27","0.28","acres","4","2","41 Chappaqua Rd","Carmel","10512","NY","USA"
"https://www.zillow.com/homedetails/5-Carillon-Rd-Brewster-NY-10509/31931011_zpid/","","381182","03/13/2024","1110","sqft","343.41","10625","sqft","3","1","5 Carillon Rd","Brewster","10509","NY","USA"
"https://www.zillow.com/homedetails/60-Bullet-Hole-Rd-Carmel-NY-10512/31920762_zpid/","","381000","03/01/2024","1596","sqft","238.72","1.18","acres","3","2","60 Bullet Hole Road","Carmel","10512","NY","USA"
"https://www.zillow.com/homedetails/9-Oriole-St-Lake-Peekskill-NY-10537/31927225_zpid/","","375000","03/22/2024","2064","sqft","181.69","4282","sqft","2","2","9 Oriole Street","Lake Peekskill","10537","NY","USA"
"https://www.zillow.com/homedetails/4-Alexander-Dr-Brewster-NY-10509/52917780_zpid/","","372000","05/07/2024","2706","sqft","137.47","0.36","acres","2","3","4 Alexander Drive","Brewster","10509","NY","USA"
"https://www.zillow.com/homedetails/11-Amawalk-Rd-Carmel-NY-10512/31916657_zpid/","","370000","05/16/2024","900","sqft","411.11","0.28","acres","2","1","11 Amawalk Road","Carmel","10512","NY","USA"
"https://www.zillow.com/homedetails/40-Argyle-St-Lake-Peekskill-NY-10537/31927200_zpid/","","370000","04/11/2024","704","sqft","525.57","5702","sqft","2","2","40 Argyle Street","Lake Peekskill","10537","NY","USA"
"https://www.zillow.com/homedetails/34-Mount-Hope-Rd-Mahopac-NY-10541/31910541_zpid/","","365000","04/22/2024","1326","sqft","275.26","0.39","acres","3","1","34 Mount Hope Road","Mahopac","10541","NY","USA"
"https://www.zillow.com/homedetails/59-Cooledge-Dr-Brewster-NY-10509/31930807_zpid/","","364069","04/29/2024","913","sqft","398.76","5001","sqft","2","1","59 Cooledge Drive","Brewster","10509","NY","USA"
"https://www.zillow.com/homedetails/126-Hewitt-St-Lake-Peekskill-NY-10537/31927060_zpid/","","360000","04/29/2024","776","sqft","463.92","8000","sqft","2","1","126 Hewitt Street","Lake Peekskill","10537","NY","USA"
"https://www.zillow.com/homedetails/102-Ashbury-Way-Brewster-NY-10509/31929554_zpid/","","360000","04/05/2024","2024","sqft","177.87","435","sqft","2","2.5","102 Ashbury Way","Brewster","10509","NY","USA"
"https://www.zillow.com/homedetails/1-Mountain-Dr-Mahopac-NY-10541/31909617_zpid/","","355000","04/16/2024","1188","sqft","298.82","8425","sqft","3","1","1 Mountain Drive","Mahopac","10541","NY","USA"
"https://www.zillow.com/homedetails/186-Lake-Dr-Putnam-Valley-NY-10537/31927359_zpid/","","350000","03/08/2024","1260","sqft","277.78","4731","sqft","3","2","186 Lake Drive","Putnam Valley","10537","NY","USA"
"https://www.zillow.com/homedetails/115-Tanglewylde-Rd-Lake-Peekskill-NY-10537/31926971_zpid/","","340000","02/26/2024","800","sqft","425","0.34","acres","2","1","115 Tanglewylde Road","Lake Peekskill","10537","NY","USA"
"https://www.zillow.com/homedetails/15-Amawalk-Rd-Carmel-NY-10512/31916656_zpid/","","330000","03/15/2024","1350","sqft","244.44","5998","sqft","2","1","15 Amawalk Road","Carmel","10512","NY","USA"
"https://www.zillow.com/homedetails/17-Lawrence-Dr-Patterson-NY-12563/31919658_zpid/","","329900","04/30/2024","1152","sqft","286.37","3920","sqft","3","2","17 Lawrence Drive","Patterson","12563","NY","USA"
"https://www.zillow.com/homedetails/70-Karlsen-Lake-Rd-Brewster-NY-10509/31929900_zpid/","","325000","02/29/2024","1145","sqft","283.84","2","acres","2","1","70 Karlsen Lake Road","Brewster","10509","NY","USA"
"https://www.zillow.com/homedetails/12-Crosshill-Rd-Mahopac-NY-10541/31908931_zpid/","","320000","02/21/2024","1305","sqft","245.21","5401","sqft","3","1","12 Crosshill Rd","Mahopac","10541","NY","USA"
"https://www.zillow.com/homedetails/55-Karlsen-Lake-Rd-Brewster-NY-10509/31929903_zpid/","","318370","02/26/2024","1190","sqft","267.54","0.47","acres","2","2","55 Karlsen Lake Road","Brewster","10509","NY","USA"
"https://www.zillow.com/homedetails/48-Princeton-Rd-Carmel-NY-10512/31915128_zpid/","","305000","04/19/2024","760","sqft","401.32","3999","sqft","2","1","48 Princeton Road","Carmel","10512","NY","USA"
"https://www.zillow.com/homedetails/43-Greenridge-Ct-Carmel-NY-10512/31915299_zpid/","","305000","03/04/2024","980","sqft","311.22","0.32","acres","2","1","43 Greenridge Court","Carmel","10512","NY","USA"
"https://www.zillow.com/homedetails/112-Hollowbrook-Rd-Lake-Peekskill-NY-10537/31928019_zpid/","","305000","04/29/2024","1228","sqft","248.37","0.44","acres","2","1","112 Hollowbrook Road","Lake Peekskill","10537","NY","USA"
"https://www.zillow.com/homedetails/1-Gilead-Rd-Carmel-NY-10512/31917050_zpid/","","300000","02/28/2024","1248","sqft","240.38","5976","sqft","2","1","1 Gilead Road","Carmel","10512","NY","USA"
"https://www.zillow.com/homedetails/27-Pine-View-Dr-Brewster-NY-10509/66885394_zpid/","","299484","02/29/2024","3704","sqft","80.85","1.55","acres","4","5","27 Pine View Dr","Brewster","10509","NY","USA"
"https://www.zillow.com/homedetails/37-Putnam-Dr-Carmel-NY-10512/31915233_zpid/","","297000","05/03/2024","520","sqft","571.15","4792","sqft","2","1","37 Putnam Drive","Carmel","10512","NY","USA"
"https://www.zillow.com/homedetails/77-Woods-End-Rd-Putnam-Valley-NY-10579/31927713_zpid/","","280000","04/05/2024","1831","sqft","152.92","1.08","acres","2","2","77 Woods End Rd","Putnam Valley","10579","NY","USA"
"https://www.zillow.com/homedetails/300-Seminary-Hill-Rd-Carmel-NY-10512/31907949_zpid/","","259800","02/29/2024","1200","sqft","216.5","2.79","acres","3","2","300 Seminary Hill Road","Carmel","10512","NY","USA"
"https://www.zillow.com/homedetails/1098-Route-311-Patterson-NY-12563/31918275_zpid/","","252000","04/11/2024","1415","sqft","178.09","6098.4","sqft","3","2","1098 Route 311","Patterson","12563","NY","USA"
"https://www.zillow.com/homedetails/39-Upland-Dr-Garrison-NY-10524/31923698_zpid/","","240000","02/29/2024","1160","sqft","206.9","1.05","acres","2","1","39 Upland Drive","Garrison","10524","NY","USA"
"https://www.zillow.com/homedetails/244-Center-Dr-Mahopac-NY-10541/31908791_zpid/","","235000","04/25/2024","787","sqft","298.6","10019","sqft","2","1","244 Center Drive","Mahopac","10541","NY","USA"
"https://www.zillow.com/homedetails/111-N-Brewster-Rd-Brewster-NY-10509/31929295_zpid/","","235000","04/02/2024","3424","sqft","68.63","0.39","acres","5","2","111 N Brewster Rd","Brewster","10509","NY","USA"
"https://www.zillow.com/homedetails/140-Mountainview-Rd-Patterson-NY-12563/31919087_zpid/","","215000","02/22/2024","777","sqft","276.71","0.69","acres","2","1","140 Mountainview Road","Patterson","12563","NY","USA"
"https://www.zillow.com/homedetails/28-Argyle-St-Lake-Peekskill-NY-10537/31927204_zpid/","","190000","","594","sqft","319.87","5458","sqft","2","1","28 Argyle St","Lake Peekskill","10537","NY","USA"
"https://www.zillow.com/homedetails/31-Chauncey-Rd-Carmel-NY-10512/31916681_zpid/","","181250","03/05/2024","750","sqft","241.67","6100","sqft","2","1","31 Chauncey Rd","Carmel","10512","NY","USA"
"https://www.zillow.com/homedetails/16-Ernhofer-Dr-Carmel-NY-10512/31911696_zpid/","","175000","04/04/2024","972","sqft","180.04","0.82","acres","2","1","16 Ernhofer Dr","Carmel","10512","NY","USA"
"https://www.zillow.com/homedetails/27-Chauncey-Rd-Carmel-NY-10512/305251852_zpid/","","131250","03/05/2024","609","sqft","215.52","3080","sqft","2","1","27 Chauncey Rd","Carmel","10512","NY","USA"
"https://www.zillow.com/homedetails/24-Ravina-Rd-Patterson-NY-12563/31919813_zpid/","","100000","03/20/2024","2800","sqft","35.71","1.06","acres","3","3","24 Ravina Rd","Patterson","12563","NY","USA"
"https://www.zillow.com/homedetails/34-Mountain-Ave-Cold-Spring-NY-10516/31921492_zpid/","","3650","03/21/2024","1359","sqft","2.69","0.39","acres","3","2.5","34 Mountain Ave","Cold Spring","10516","NY","USA"
